user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
3ac50667-2315-42ff-be00-013a1557abd8,view,4,1,514.76,0,0,0
a7eb4a95-c7fb-4d10-b926-918926217814,view,5,1,102.71,0,0,0
8f6271dc-f737-439a-ba68-2475ca1ee41c,view,6,1,975.57,0,0,0
7f0fa020-66ab-4a9d-a2c8-a9d61da3006a,view,4,1,80.75,1,1,0
cbf94c99-ad8b-46eb-a58b-2e32841857f3,view,6,1,314.27,1,1,0
9a05fb3e-e607-4522-8da3-d6d3e0a6be16,view,4,1,460.76,0,0,0
37320095-0eb3-4b04-b483-b10b30150063,view,4,1,177.44,0,0,0
e9e9c541-b074-41c3-ba07-856f0119a0cf,view,5,1,163.02,1,1,0
7d90ca6c-3d56-49da-a3a9-9b35ae079ac7,view,3,1,1746.89,0,0,0
980e114b-2429-f562-9d6b-1a04c22d8177,view,0,1,218.51,0,0,0
cf5742a8-b684-44d9-9633-6cdff4f12c09,view,5,1,130.76,0,0,0
37ee97c8-79dc-4b27-9480-0b06928880cb,view,4,1,51.48,0,1,0
fec0b97a-370a-4ca9-93d3-66788338be64,view,3,1,40.39,0,0,0
cc27a71b-006f-4028-ad60-46cf26ab06af,view,2,1,130.76,0,0,1
abd329e6-7921-4872-a795-8152f522f66d,view,3,1,46.31,0,1,0
a2c07e16-9f00-4ab9-875c-585dbe1b24ab,view,5,1,109.63,0,0,0
28a5fde0-2f33-47a7-968a-2fd1465923fb,view,2,1,787.18,0,0,0
e0ae3b25-9502-4a80-887c-9ad8cdd4bd0c,view,4,1,177.44,0,0,0
bd9972ef-ddb4-496b-b92a-2ffaa7f9f999,view,6,1,231.41,0,0,0
b6e52786-1c50-48e0-ab7f-0a67f7dfc266,view,5,1,29.51,0,1,0
72666b5c-48e7-4fcd-b410-c4641351e91f,view,5,1,60.23,1,0,0
fdb30462-4e4b-455e-9fae-de251d72fea7,view,5,1,113.89,0,0,0
e7de3ac4-3c8a-489a-8d07-b17151117b76,view,4,1,1414.93,0,0,0
5a748d11-3253-4829-9fe3-4290c511700a,view,5,1,456.79,0,0,0
872113f8-a75e-496b-8940-5ba6826a39ae,view,4,1,59.2,0,1,0
d1aeb6c0-7e9c-4157-a567-5237ef94b2b2,view,5,1,286.86,0,0,0
95562b9f-b595-4e6a-bbe3-b3e70e09fb26,view,5,1,14.0,0,1,0
4ec7ee27-26ce-4b46-b7e6-7976b5bb54b9,view,3,1,772.19,0,1,0
98c2d495-def2-4472-8f25-49e190459d93,view,2,1,12.02,0,1,0
790bea2e-cdef-4313-92c5-fd75d6f997f2,view,3,1,130.76,0,0,0
df49d0dd-6ef1-4e8f-8530-c34ecdf66f18,view,3,1,146.57,0,0,0
ec2afe71-7898-410a-8e0d-1b06dec813d2,view,3,1,488.82,0,0,0
b4f0ec0a-2432-48a4-855c-8186bc1ced3d,view,3,1,86.23,0,1,0
861f2b63-115c-4524-8a7a-8c72b221ff50,view,5,1,295.76,0,0,0
d27f06ac-bced-4a19-9d1a-c29b62bc6f3b,view,2,1,120.72,0,0,0
89b4ce56-6ce1-4a22-a2a1-0a20a6e0fb87,view,4,1,244.54,0,0,0
8253c317-44e7-466b-9e0a-14b96f93250d,view,5,1,156.74,1,0,0
65308f03-36d1-402e-a0f1-e3682aff68b9,view,3,1,220.03,0,0,0
e36076b7-b598-46fb-84b5-43b8ad8dbad9,view,5,1,161.93,0,0,0
d29cdb7a-77eb-487f-8bb9-efef1efd7f2f,view,6,1,69.42,0,0,0
b26dfbf8-351d-4e8e-bc93-5c14e197e3de,view,2,1,128.68,0,0,0
0528527d-9d4e-480c-a697-9a4e465a4f1a,view,3,1,46.08,1,0,0
4b7f8580-98b2-4f66-aa6a-f5a1e083cf3a,view,3,1,473.6,0,0,0
23cc29bd-166d-4a9c-b81a-cf35b5993b9e,view,6,1,464.08,0,0,0
c43ea432-deff-4f74-ad1b-6b717cf011a8,view,5,1,975.57,0,0,1
6df498f8-0bb6-4c3c-97e2-c1f44bff2b75,view,5,1,64.08,0,0,0
34826d9c-b829-4a42-9e33-19d158982c2e,view,1,1,383.25,0,1,0
f5c8a960-afc9-4207-9eff-f5ae4a0091ae,view,2,1,322.91,0,0,0
e1a7fa8a-1f35-41f6-b5cb-37b67f6b4c8a,view,5,1,153.04,0,0,0
9a587e43-e905-4be8-96d8-5bfe58d43971,view,3,1,308.63,0,0,0
6167c696-bfab-46b2-911a-dd38a663d9b0,view,3,1,115.83,0,1,0
b7f85611-27e7-45f2-9fdc-269ea00488aa,view,5,1,64.09,1,1,0
094cf82d-1074-49e2-bc1b-ffe347509051,view,5,1,38.35,0,1,0
4f5230ee-b5a5-4d70-903f-9f4fd6adfc4b,view,5,1,28.24,0,0,0
de8d0db1-ba8f-4b17-b414-7339a8bfd76b,view,5,1,746.45,0,0,0
b75b3dff-f8fd-4760-9111-aaa4af0fedca,view,4,1,254.76,0,0,0
7dad8e14-66a3-4e65-aea6-cc0340717eee,view,2,1,155.22,0,0,0
f5157883-83ba-4590-9e48-cfa4911b1dcf,view,4,1,258.18,0,0,0
ef85e6f2-2530-4dd0-b4e0-a59331991139,view,2,1,241.19,0,0,0
ab0f4408-ff07-4ba4-a263-f02b9d5ab467,view,2,1,383.51,0,0,0
4be9a03c-0875-4c62-902e-5e9e0b4b20e2,view,6,1,188.73,0,0,0
90f5d785-7c2a-4917-8b47-a1d25b682584,view,4,1,192.46,0,0,0
62354e09-25f0-40b9-b900-c505487246f2,view,4,1,177.44,0,0,0
400e41c3-cfe4-4c56-be47-4447fe7c2bea,view,4,1,594.32,0,0,0
d5d24808-8e51-42d8-aade-e613870b17b2,view,3,1,184.82,1,1,0
a287c289-ec43-44a3-aa74-8eeb69d4a8d7,view,5,1,25.48,0,0,0
772c87c4-ad82-4723-b2b7-8673a51aa9ea,view,2,1,385.34,0,0,0
3d8de30c-3a6c-46a9-8f26-edd59a26dff7,view,5,1,185.71,0,0,0
19ded3e3-823b-4f51-ad00-ab84f364f5ef,view,0,1,188.94,0,1,0
440f250b-0781-47ae-abd2-e6b8dc9878ee,view,5,1,174.75,0,0,0
668aa5b6-a289-4592-b690-6e206dbd39ca,view,5,1,120.95,0,0,0
08ed10f3-77ee-4c51-9cf5-99f2e4a0ddd0,view,4,1,1027.05,0,1,0
f71dfa3e-4c54-47d5-9c39-5c314f8ed866,view,3,1,34.86,0,1,0
7c361ca8-ce4b-4c12-b461-e30c30cc3df4,view,5,1,38.59,1,1,0
43eede84-7566-463c-b9de-c611f782dede,view,3,1,180.16,0,0,0
374121ab-6a89-4f26-ac07-ac6a9d531bc8,view,4,1,69.24,1,0,0
7b95bbe2-6843-497c-8092-72cf6ef5e158,view,2,1,962.03,0,0,0
dfe79841-19f9-49c5-b5ab-4d2835068051,view,3,1,334.1,0,0,0
abbab89a-a20d-4d88-b8da-e03798eadc22,view,2,1,41.19,0,1,0
27d7156e-6143-4abf-bac4-8ddcff08c7a2,view,2,1,130.76,0,0,0
4bcb290e-27cc-492b-ab03-561f8c18e81a,view,3,1,581.22,0,0,0
f9460289-b4e7-4e80-b8af-d8a9927d5006,view,2,1,109.66,0,1,0
7b680ef8-277d-4373-91ab-e706e2d541a9,view,4,1,244.54,0,0,0
cff3e338-896b-44ed-90a9-ae52780aee70,view,2,1,48.65,0,1,0
a0383092-c5e9-4233-bd3d-017fa85df397,view,3,1,244.54,0,1,0
7e1d91c6-9dee-4108-a3ce-c8b21b227768,view,5,1,400.27,0,0,0
8b73680b-30ad-4532-a39e-8f57de7e7654,view,4,1,372.7,1,0,0
5946978c-2fed-4d25-9e3b-1f56edf060fa,view,3,1,437.57,0,0,0
102996c1-8b8e-408d-8021-6e85cc5039f8,view,2,1,71.56,0,0,0
512a99f5-46c4-4e13-a6ab-622d782833c5,view,4,1,108.11,0,1,0
3c8a17f5-8137-4b3b-9ba4-f785c0cc732c,view,3,1,975.57,0,0,0
0cfb6006-4193-40c5-a681-dd6d6f3bbe71,view,5,1,205.93,0,1,0
1841b73c-632a-4bd3-88a6-0bfd878bd0d8,view,4,1,871.07,0,0,0
926bbf23-5dc8-438e-ba8a-f013505f835e,view,2,1,203.35,0,0,0
a3ee6a31-bbcb-414c-ab88-4ed0e0590129,view,5,1,275.84,1,1,0
890727eb-9bc7-4d06-9c75-dcac2e1c8a08,view,3,1,257.15,1,1,0
8f95d593-d9d0-4627-aae3-f177bd7790f9,view,0,1,185.71,0,0,0
1a1aba82-e1a2-44b5-8f28-0c6b92ddc555,view,5,1,254.76,0,0,0
245d6dd6-d5d6-400c-88c5-bb2c2fc3c563,view,5,1,140.85,0,0,0
f4f87d78-d134-48fa-a9c9-13ab57a495f2,view,4,1,28.55,1,1,0
52541d3f-4096-4742-a60f-5b3c7d884010,view,5,1,871.07,0,0,0
d7082fb2-605f-4df4-978a-72afdbcf15be,view,4,1,424.7,1,1,0
2cabd02a-e11e-47ee-8b41-6a35128a7771,view,5,1,975.57,0,0,0
211553a3-1ff4-46ae-af55-e722cf037b99,view,5,1,130.76,0,0,0
c3a0be00-7671-42ea-b96a-84cffee358d8,view,3,1,95.24,1,1,0
c659bf4e-5200-4858-933f-bac38697cc9e,view,1,1,102.27,0,1,0
cf090694-9af8-423e-8b4f-f61ea1afc6d4,view,2,1,51.48,0,1,0
e0d9bf70-d05a-495e-ae94-4d37c017ac97,view,5,1,88.16,0,1,0
de1a59b4-9401-40f4-afe7-ac986637948d,view,4,1,1413.16,0,0,0
09e0b8e6-62b0-46d0-b407-b20fa7dc580e,view,5,1,141.57,0,1,0
ef107efa-e1a9-45f2-aea2-a48a4054291f,view,4,1,1747.79,0,0,1
0090a953-4885-db5f-97aa-8a89b7adbbfb,view,2,1,70.76,0,0,0
64389db7-cbd5-42fc-acc0-9d63da056c15,view,3,1,406.7,1,1,0
10d6b1d6-951f-4e5a-a650-eb567c9ed3a1,view,2,1,210.13,0,0,0
ea7a753d-841f-4091-bd60-548cbee3c568,view,4,1,514.79,0,0,0
14bccb48-0120-456f-98ff-d0e4f408b895,view,3,1,110.48,0,0,0
1e9b190f-47f5-4826-bb76-187b5499da10,view,4,1,174.75,0,0,0
a9645078-03a0-4349-a6f0-45cb4717538c,view,3,1,32.18,0,1,0
715e64a0-277f-43f3-a25e-9731765373f1,view,4,1,161.93,0,0,0
ec55aed4-f16b-437f-990d-b0bc15eaf30d,view,5,1,486.24,1,1,0
f3532654-fc57-45b6-9b9f-71a70edda260,view,2,1,153.93,1,0,0
f57dde15-3cdc-40c3-bf26-88450c81a388,view,6,1,74.36,1,0,0
87b0385d-bac8-4f4d-a1c4-f3002adc691a,view,2,1,177.2,0,0,0
ea49213e-0e9b-4223-893f-8a5147b48889,view,4,1,99.1,0,1,0
84207071-0617-4d30-8e4c-8652c38971a3,view,5,1,614.55,0,0,0
583ade9d-869d-4fe1-9757-a27ac68c81fc,view,3,1,314.53,0,0,0
d07e6c06-9272-4653-817d-1c0c29ca07a1,view,2,1,308.63,0,0,0
c9507d9c-f017-4726-b223-a5642aadf73b,view,4,1,174.78,0,0,0
b28f7705-4357-440c-90a9-6747468b2dc3,view,4,1,21.06,0,1,0
7ad107ba-518e-44c9-b8aa-b92e029c790c,view,4,1,669.0,0,0,0
eb468c0d-598d-4cd6-a67c-394a37d791c4,view,2,1,257.04,0,0,0
9cc59d5e-64bd-4b06-9914-f400c97c99b4,view,5,1,64.33,1,0,0
0cd8fcf2-0ea5-4919-8bf1-82568598d8ee,view,3,1,514.76,0,0,0
6a7102fb-d8b8-43a7-993a-91246ceef2a2,view,2,1,362.34,1,1,0
054bb435-d866-4580-b391-49787f03a4c6,view,5,1,56.6,0,1,0
43113b0d-e056-4b12-8d0d-804ae1a3851a,view,3,1,84.69,1,0,0
3b83e7a7-3bf5-4124-84d3-36948c02aa03,view,4,1,76.96,0,0,0
d24741be-0b10-4d1e-9854-28b423010d6d,view,4,1,15.02,0,1,0
599b8e5a-8638-4a53-9fc7-a455a594d598,view,4,1,231.64,0,0,0
0fb0b2dd-54b4-4e5d-bed0-c667cefd0816,view,4,1,36.01,0,1,0
73747ae1-0297-4ccc-bfa6-607a810132b3,view,2,1,231.64,0,1,0
f24fc965-351e-49b9-826a-c4d67ccc50b2,view,5,1,257.15,1,1,0
7decd416-9b0f-4020-9db5-e7f6eea8c472,view,4,1,445.7,0,0,0
61e2658a-3f82-4118-b0f2-0b2c915c1839,view,2,1,56.09,0,1,0
cf57c127-f920-47b1-ba41-5abae1854e60,view,4,1,159.59,1,0,0
c8f623eb-8f5b-4eaf-b185-68479fa8199b,view,5,1,38.61,0,1,0
7e3f57df-bfe8-4392-af4b-654ab2430d4d,view,6,1,738.61,0,0,0
ed34b820-4ef0-4d32-b7f9-5bde37cdc68e,view,3,1,975.57,0,0,0
774ad207-02ea-4527-a9a5-98d0e534ae0a,view,4,1,197.52,0,0,0
3464ee7d-2c03-4653-9673-7744c0840c32,view,4,1,100.36,0,0,0
4b1d0957-02fc-44ed-9a1b-b347ea0ddc7a,view,5,1,299.88,0,0,0
a6b52f68-5907-4f83-9852-dc9d50b65de0,view,4,1,243.74,1,1,0
4ed010bf-b4e6-4891-a5d8-04b7d4cc7cfe,view,5,1,1154.86,0,0,0
3936592c-dcc6-45b4-a9a4-5a27295de3fd,view,5,1,14.84,1,1,0
37ab5720-4e73-48be-bb54-466bf6b1f235,view,3,1,147.75,0,1,0
e4b38341-a54f-48c0-a279-a3c2d57b3ff6,view,5,1,136.43,1,0,0
f8d46b15-dfc0-4f7e-8a00-45e4d10c271f,view,5,1,24.32,1,1,0
a9df73f4-aa9a-4887-9088-5f1a83e5a600,view,6,1,111.79,0,0,0
cb9271d2-6e7d-416d-a492-be470ee884d7,view,3,1,1415.48,0,0,0
e2e9fcf7-728c-1f47-9c5b-c9a6335a98e1,view,4,1,231.41,0,0,0
468219f5-86b6-498e-b8f4-c29a41079ac2,view,4,1,82.37,0,0,0
95526b54-b5bf-42f6-ae0f-61420734d517,view,4,1,130.62,0,0,0
60ef8622-3038-4352-bfaf-29cc8d3f307d,view,0,1,1776.07,0,0,0
3f1dc3b7-72f4-4733-864a-fb6e61ca067c,view,3,1,975.55,0,0,0
5683986c-f8eb-4761-812d-f41eff729f5a,view,5,1,35.78,0,0,0
823ef8ad-6e9f-46f8-a31f-6e36e5f5cdc5,view,4,1,460.66,0,0,0
2dc4a309-5f30-4b96-922e-7ba3227df74c,view,3,1,787.11,0,0,0
02464f7a-90d3-4074-b1e5-67689d9245d8,view,4,1,1165.41,1,1,0
ed502c61-a611-44e9-b028-e70ca7a70523,view,5,1,98.84,0,1,0
a9290c63-f3b1-4b65-ae63-120e1607ace6,view,4,1,15.24,0,0,0
9ebdb392-c284-42c8-b640-2f276d8d66a5,view,5,1,194.8,1,1,0
522c22b2-92d1-47c8-950c-40caf430313d,view,3,1,270.28,0,1,0
206bdbd0-44e4-4e42-8383-5e81f583105f,view,3,1,308.63,0,0,0
7905b7f6-6cf1-4931-9cfa-c24b6101f5ce,view,2,1,254.82,0,0,0
c01e136c-a0cb-45df-9cd1-9438f48452e6,view,4,1,587.56,0,0,0
9c13562e-343d-40e8-8b7c-bf41079ce09e,view,5,1,205.9,0,1,0
b98a1c5f-246f-4395-a925-42e8e87a98a9,view,0,1,181.21,0,1,0
56482945-3b5c-44aa-bdaf-be3621cca227,view,6,1,100.65,0,0,0
ac1d5def-3bf2-42a1-9448-bbf26de86798,view,4,1,49.04,0,1,0
09a22ea8-88b1-4b48-aba5-d23b5d35fdd3,view,3,1,4.09,1,1,0
e2af4efc-bc19-4227-8788-f497ab6aaaf5,view,3,1,331.8,1,1,0
2c070fb5-67c9-4aea-b0d3-7245c49ba2e3,view,2,1,19.31,0,1,0
402264b2-e4e4-4569-a2d1-1e98beca2963,view,4,1,34.47,0,0,0
612963cc-4485-4356-89d6-395d1a6e1ef5,view,2,1,197.55,0,0,0
b4277145-424a-4993-86bf-121d3c29c8b1,view,5,1,4.29,0,1,0
5317f8f6-0e68-450b-8594-6f78ca5e6ae3,view,5,1,1747.79,0,0,0
7801c83e-a218-4187-bf4a-913189d2f23c,view,2,1,238.53,1,1,0
7afbeb6e-a284-42dc-b3c2-b8f255e3bdde,view,3,1,694.48,0,0,0
de588ac4-e4f4-4ccd-bf8e-7dc2cefb5851,view,4,1,278.54,0,0,0
258f27ea-81fe-4dd3-85fc-c477c363f22a,view,3,1,182.73,0,1,0
4ab62bd2-5558-4f13-82a7-35fe5e7b8a22,view,2,1,74.36,0,1,0
ae621aaf-616d-41da-9bd7-0afd8f68a891,view,4,1,159.69,0,0,0
4a6241b2-ae63-47af-9a73-0fece5292e20,view,4,1,64.33,0,1,0
22e0611e-012f-41ab-b5d0-de3a7e95e62b,view,5,1,64.33,0,0,0
80cf0bb4-30d5-4f47-b12a-fbfbced5ba4c,view,5,1,192.28,0,1,0
0edcf4b8-77d2-4105-8cab-5d7a84e27fdf,view,6,1,67.96,0,1,0
7e4a15aa-7295-44b6-9691-9353a0c51d5f,view,3,1,746.29,0,0,0
6435da5c-554c-4f21-bbfd-b1b53c12f537,view,5,1,197.52,0,0,0
e03e8d4a-8e1f-4a96-b016-bdae16ce64ef,view,2,1,464.14,0,1,0
57e21d35-317c-405b-ba2f-da46d012df72,view,2,1,139.69,0,1,0
8def411c-a2b9-42a8-b786-0062a16bd8b4,view,5,1,61.78,1,1,0
b218a17f-b803-446d-97c5-64ee6bf9adc4,view,3,1,514.79,0,0,0
b8d5b256-c10a-4557-b224-d00c4d9b416f,view,2,1,133.68,0,0,0
f3439b53-fa51-4c55-9bf0-ce1f1ed36ba6,view,6,1,746.22,0,0,0
3018ad99-215d-46ad-a5f6-0ce686cb7ac6,view,3,1,236.56,0,0,0
e1fa1f39-9b9e-40ef-8ff6-d34c723abfd7,view,3,1,99.1,1,1,0
d0b2b55a-f5b5-417b-bf13-fc2309985f56,view,3,1,89.58,0,1,0
c33d05e5-1420-460a-b97f-5920805ea623,view,3,1,92.64,0,0,0
bae71b1c-b6a4-4414-a3d0-06bb7cf7581a,view,4,1,368.04,0,0,0
29e6e078-154a-4834-80f8-4143443dbf0f,view,5,1,614.55,0,0,0
e62624da-6703-4fed-8fc7-c6fbd0f15e3a,view,5,1,21.36,0,0,0
745bd3ce-de6f-4e2d-a0a7-a7bc486634fe,view,3,1,181.96,0,0,0
a177b50e-5b51-4690-a52a-20157fb4b566,view,4,1,15.32,0,1,0
4f56c49f-0220-45b7-84fd-e7bdc2865c80,view,3,1,391.0,0,1,0
d3c55439-9969-441b-b344-bcf3a83e8e8b,view,2,1,88.16,0,1,0
5146804b-8806-4135-8958-50c0b4d22676,view,5,1,80.8,0,1,0
42302350-3ac5-4088-8555-c4d854a30020,view,5,1,738.61,0,0,0
35eff30e-8924-431c-8f21-97e65f6826ba,view,6,1,850.89,1,0,0
e9482572-df85-4b4f-af76-551357f242c0,view,2,1,72.05,0,0,0
a0d65cd2-a908-453d-aac9-38a2d85acd27,view,4,1,360.34,0,0,0
e5c1f09e-2172-414a-b9d5-1b30f558fc3b,view,3,1,278.24,0,0,1
a7db80b2-15ef-4ddd-bedc-e931d1d5a8e4,view,4,1,321.5,0,0,0
48b20b94-54d4-4fae-b03d-8c52497acf6e,view,3,1,53.0,0,0,0
57e3d4c4-9c62-4859-9493-126ee7e3a6bf,view,2,1,350.07,0,1,0
419eb89c-d9a1-4407-acf1-06542656879e,view,3,1,41.96,0,1,0
5394b7ea-167c-40b9-9d42-6b1f21498ba9,view,2,1,82.63,1,1,0
49d5f01a-5503-48c4-8623-6a7eabd9867e,view,4,1,22.11,0,1,0
84c2ff97-d2ac-4479-9ce1-21b432e223a9,view,5,1,979.16,0,0,0
1831d8df-962b-437e-a0a0-4c460ac04b18,view,3,1,1080.31,0,0,0
8ed1c8b8-1882-4669-93d4-9b8c0e17a2d0,view,4,1,197.52,0,0,0
85b96ad4-d0ea-4105-a2dd-f6cb19a0f7c4,view,4,1,136.4,1,0,0
6eb93c07-b643-41ea-b1e5-486ae432fa87,view,5,1,388.81,0,0,0
f28c2df2-5b4d-427e-8cc7-58d79e2d2ed2,view,5,1,70.76,0,1,0
38ad1e2b-60c4-4577-91c9-d0a4525ecc08,view,2,1,185.71,0,0,0
7a5ae7a7-184c-4786-a747-3c08854e8f46,view,4,1,161.93,0,0,1
46577a33-6fd4-47f4-9184-0d6c3c06cc10,view,5,1,253.03,1,1,0
07efbc25-f4cd-4bd9-8ea0-c04973b00e9c,view,3,1,738.61,0,0,0
d9b7bf36-8872-4fc8-932f-3d9d1a437554,view,5,1,155.71,0,0,0
37d823ed-c98e-4756-8d70-60a23fcfcecb,view,4,1,130.76,0,0,0
8db071aa-50b0-4c23-95e8-4a60470f0669,view,3,1,543.1,1,0,0
5224deb7-d264-46b0-bc24-020b4411953a,view,5,1,20.71,0,0,0
1859b15b-4681-4e79-b36b-021c02cfbeaf,view,0,1,368.04,0,0,0
2f2684b0-c961-4032-842e-26e7f50c3372,view,4,1,225.49,1,0,0
f96b6ae3-caa6-4ca4-97a9-ac66e83d716f,view,4,1,205.66,0,0,0
43ebe232-895e-47a0-9ab3-fe86069d2397,view,6,1,69.5,1,1,0
368ff28e-2e0b-4781-ab01-70dcf2b649fc,view,5,1,126.13,0,0,0
6ea41d31-c267-45fb-8df9-e9f3cc7eb107,view,3,1,388.81,0,0,0
1dce0ee5-a61b-41bb-8a10-512e98cdd033,view,2,1,167.96,0,1,0
79d2372c-0167-43e0-a88d-cedb1fb609c6,view,5,1,192.54,0,0,0
5daf5627-7eb0-4273-8b14-3b95a7636d5b,view,4,1,218.54,0,0,0
b386b381-dbbb-4f57-b23a-49cadea90ab8,view,2,1,259.21,0,1,0
1d655c82-9010-4f5d-833a-06113008a431,view,3,1,694.97,0,0,0
c3e7d236-eb7c-4be9-9f43-cda8cdf3ad44,view,5,1,952.15,0,0,0
83f8e578-e267-446e-8690-fd9cd420f7f4,view,3,1,174.75,0,0,0
30c1136b-8f3b-4b9b-8e59-a19a02e9d3f9,view,5,1,1012.64,0,0,0
3c65635d-c097-4a5e-9e46-6d351206d7cd,view,3,1,12.61,0,1,0
1c7a4918-226f-4ced-9163-3bda03b1a096,view,4,1,975.57,0,0,1
8d842045-4e36-4d04-99ab-5ba0dc4281ec,view,5,1,51.22,1,1,0
cf3f6cab-ffec-aff2-2310-42e384af71e9,view,4,1,347.27,0,0,0
9021beed-6573-4751-9772-e8efc1a25300,view,3,1,38.59,1,1,0
65cb2fda-36fa-4794-824c-111d2eb5992c,view,5,1,957.53,0,0,1
9ebbe2a4-15d8-4068-a9e6-3c3621fe2160,view,2,1,43.48,1,1,0
ec2149b8-83ee-4a26-84b6-0737fb5f0f27,view,4,1,975.57,0,0,0
82c9fd4b-430e-4cd7-b468-2c42d0264716,view,5,1,46.08,1,0,0
18da172d-5df4-4fee-abf2-9ce629064719,view,3,1,102.96,0,1,0
314f1775-1654-4fb0-8d04-b3dd561682d6,view,5,1,566.27,0,1,0
e5137d87-1b26-4891-b4bc-bb49fb440e71,view,5,1,10.27,0,1,0
b2efa62c-2e6e-4491-9b49-eaf0d81116ec,view,3,1,51.46,1,0,0
a49b2e83-7c19-4e8b-beeb-6c7c4fdcdae3,view,3,1,1205.23,0,0,0
5fc1758c-6dde-4895-a686-3e40ea7cbfa0,view,3,1,12.35,0,0,0
e777cfa1-83d2-4008-ac3d-6a711c2dcbf7,view,4,1,118.27,0,0,0
9d5667df-ec84-4c27-9257-07cf90d5a47d,view,4,1,15.44,0,0,0
870503f3-5765-4e52-b3ba-df6db22580fc,view,6,1,329.22,0,0,0
5b82e68c-26d8-46c1-a466-3626a199311e,view,6,1,160.08,0,0,0
7bd5a758-efac-4336-985c-94a0ba673bc8,view,3,1,514.76,0,0,0
d2b51227-64ba-44e3-8e93-c23073b44fa2,view,4,1,218.77,1,0,0
2726a50b-f2e4-4a54-9faf-1ef89f48d025,view,3,1,733.92,0,0,0
c82e93a8-f854-45b5-83d6-da8af0312f8e,view,5,1,20.05,0,0,0
95276c3e-46d4-4511-950a-721e7750b1f0,view,4,1,33.43,0,0,0
b892d9f5-f45a-4759-b0bd-67b54f97539a,view,4,1,125.58,0,0,0
69073585-b5f8-435f-a6ed-d2d05cbf0bae,view,3,1,464.08,0,0,0
c93e460e-203e-4dbe-ae6d-086d92de674a,view,5,1,33.44,0,0,0
dec82deb-831e-4d01-a010-20f743425698,view,5,1,241.94,0,1,0
64c68405-7002-4ce0-9604-a4c2e1f7384b,view,2,1,55.19,0,1,0
32ee36be-5ee1-474d-a945-a3f7119b5d9d,view,3,1,134.41,0,0,0
328f2e60-b95f-43a8-857f-aa6d7eded3cf,view,4,1,46.31,0,0,0
f8d45f96-6b2e-4886-8fb5-e59eab55cbe7,view,2,1,130.65,0,0,1
2afe19c4-95ad-48c7-95b2-949d245fcd1c,view,5,1,154.38,0,0,0
e5fa70ef-98bc-4cd2-8ee8-990559da2287,view,5,1,231.41,0,0,0
4293bc37-27d2-422a-8851-ce002b4d93fd,view,2,1,154.42,0,0,1
07407855-6c8e-4712-9c33-7f7a5404c2a8,view,4,1,102.96,0,1,0
4fd3e984-420d-4ab4-bcb7-f5fcd05e830e,view,5,1,738.61,0,0,0
6e678413-36b3-4e02-a111-35e555f55eaf,view,4,1,8.49,0,1,0
633e4e31-d822-4ead-88d0-88cd6ff75593,view,4,1,51.22,0,0,0
7180f37b-e266-420f-ae74-0ac7d3e46a31,view,5,1,434.76,0,0,0
b0ebe721-11c2-44ab-be16-74ccd9cf9f19,view,3,1,465.69,0,1,0
d4641f17-03de-463b-a47f-fa3a3dd40067,view,3,1,75.94,0,1,0
7191edda-317f-4625-bfdf-ed679fcee584,view,2,1,303.7,0,0,0
132cd418-85f1-4974-82be-90ece53a0262,view,5,1,33.44,1,1,0
1beb0f10-cc8d-4b12-ad9a-b5aa896f06a5,view,4,1,10.27,1,1,0
82077d0a-7f13-40fa-991d-fffcc3bd88fa,view,2,1,238.67,0,0,0
6764e478-444b-4991-a63f-cd88106d7e43,view,5,1,69.5,0,1,0
1868a67c-8ea4-43e8-b869-cf205caf94b5,view,5,1,295.76,0,0,0
44fe5503-21f5-4a1a-9654-d59bcf098ed3,view,4,1,284.69,0,1,0
34543bcd-97b9-4d09-aedf-fe447ac8b7f8,view,4,1,84.66,0,0,0
8e456410-b07b-4cf9-9abd-5b6aede6b6fa,view,4,1,64.09,0,1,0
ca8e97b1-30c4-41f5-b6cd-92c4a51c29c2,view,5,1,2557.83,0,1,0
e5ba94c9-7a27-4fe9-885d-eea334b1dbac,view,3,1,345.39,0,0,0
cedd8f62-8b80-40ab-9ad2-b8038a533661,view,5,1,103.73,0,1,0
9f4d31ac-7112-406b-b471-549c4a32bf29,view,3,1,205.9,0,0,0
c9cf2268-60a8-41a3-b120-b562d1230a5c,view,5,1,60.66,1,1,0
60811c84-56bb-45f2-81af-a29210e458f5,view,3,1,120.96,1,0,0
c6bab6b7-392b-4b95-88f1-7fbe86291a40,view,4,1,7.95,0,1,0
4e403145-cab6-4b9d-9a36-0329fdbdc94d,view,2,1,321.5,0,0,0
86e4367a-8990-4c8d-9be5-c81ae318e8c2,view,5,1,238.67,0,0,0
7b382753-4b88-4ee5-81a0-45d79e5a12db,view,4,1,33.44,0,0,0
3adb650f-9633-4701-9978-95b0bfac1320,view,5,1,975.57,0,0,0
6b3c7a0a-8f29-46b9-982a-aea2962c2e90,view,4,1,205.67,0,1,0
f48aa5c8-21eb-4a37-81b4-a519ee865ffd,view,5,1,153.93,0,1,0
44fec6bc-304b-4310-8341-556414e6edb5,view,4,1,197.52,0,0,0
521e7934-57af-49c6-a96f-b1b4676b7d39,view,2,1,43.66,0,0,1
0b8ab9e9-774b-4337-af55-3fc7bf046601,view,2,1,477.72,0,0,0
