user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
901ba422-6860-47fa-98aa-2c1259aedc57,view,5,1,159.69,0,0,0
a4184ca6-5dcb-40e3-b709-dde079c844ca,view,0,1,130.65,0,0,0
59914d82-81c8-4f4c-8433-92e1e5e7ab17,view,3,1,182.99,0,0,0
f62f91ee-156a-4ceb-aedd-33e767f21683,view,4,1,295.98,0,0,0
15c4e342-a57d-4f90-b115-2a988eb44a59,view,4,1,286.35,0,0,0
c6d332ee-ff34-4d09-ac48-501c25e34eb3,view,3,1,20.59,1,1,0
9f8d3c62-9766-47a7-aa61-0f56119afe01,view,5,1,2072.1,0,0,0
cbdd24b7-1b49-4909-a205-0f0f8269277b,view,3,1,161.93,0,0,0
8685359a-2e6a-45f5-b8f9-5205bb796b20,view,3,1,23.17,0,1,0
ca8ff6ef-d78e-43c5-92c9-2369a4cf494b,view,3,1,478.62,0,0,0
7090f127-0723-4ac9-8ea5-d4725fdee410,view,4,1,505.24,1,1,0
b801cecc-04ef-479c-b07d-fea2f1fd3d72,view,2,1,25.48,0,0,0
de070c96-792b-4b77-8125-9aa5e65c840a,view,2,1,851.35,0,0,0
2617222c-cf18-4bd8-a54c-547532db1702,view,5,1,13.62,1,1,0
474d793b-60c1-44ab-98e6-079f778157b0,view,4,1,177.44,0,0,0
889ee74d-9ce5-4242-b639-132b0dc3b94f,view,2,1,51.46,1,0,0
f2144988-6d33-4e8f-a60f-afd9fa237a60,view,4,1,464.08,0,0,0
a00e7736-f6cd-45cb-8c7a-78e71b093616,view,3,1,243.76,0,1,0
e3b553c4-c4db-481d-9dda-961476aa2233,view,5,1,1142.03,0,0,0
add136c6-5379-4360-85ca-4efc141b138a,view,3,1,64.22,0,1,0
cd0cb2ba-3e49-486a-ac71-9a31122795eb,view,3,1,214.16,0,0,0
fd03a158-4667-4221-aef1-9ac2499bff52,view,4,1,1698.89,1,1,0
431f30db-3216-40c3-8970-e9464d2a533d,view,5,1,76.96,1,0,0
b2f262dc-8130-4132-813e-c3e57c80b7b3,view,0,1,53.23,0,0,0
811e3e03-45fb-42e4-820a-3d12e4c0c89d,view,4,1,187.88,0,0,0
9f1ad82b-1889-4094-944d-0dc5a287bd00,view,5,1,259.98,0,0,0
37fc262b-2a6b-4058-84c6-cdd8716661fe,view,6,1,12.02,0,1,0
33f3f2a6-0fdb-4030-8bd1-88f27e76ae12,view,3,1,7.7,0,0,0
aca325b1-7d25-42e7-bcb7-9276af2a1027,view,5,1,8.62,0,0,0
231c680b-c069-443d-a231-0faec22a810b,view,2,1,33.46,0,1,0
403d3545-0e32-4d7d-a6ef-eb75efc7be38,view,2,1,286.86,0,0,0
38857561-d32e-4444-81fd-b3ab42119461,view,5,1,470.77,0,0,1
3b31bb56-a4fe-439c-b082-d00e034b5176,view,2,1,77.2,0,0,0
